BabyId,FirsttimeParent,Crying date,Crying time,Crying seconds,Feeding date,Feeding time,Bottle amount,PumpingDate,PumpingTimePumpingLeftPumpingRight,Pumping Left,PumpingRight,SleepingDate,SleepingTime,SleepingSecond
HPT2_NR_24,1,08/15/15,18:00:00,NA,08/15/15,18:00:00,125,08/15/15,18:00:00,NA,NA,08/15/15,18:00:00,8641.531364
HPT2_NR_24,1,08/15/15,20:29:00,NA,08/15/15,20:29:00,115,08/15/15,20:29:00,NA,NA,08/15/15,20:29:00,12652.47469
HPT2_NR_24,1,08/16/15,1:24:00,NA,08/16/15,1:24:00,80,08/16/15,1:24:00,NA,NA,08/16/15,1:24:00,1532.94174
HPT2_NR_24,1,08/16/15,4:29:00,NA,08/16/15,4:29:00,100,08/16/15,4:29:00,NA,NA,08/16/15,4:29:00,1179.2538
HPT2_NR_24,1,08/16/15,8:42:00,NA,08/16/15,8:42:00,50,08/16/15,8:42:00,NA,NA,08/16/15,8:42:00,2760
HPT2_NR_24,1,08/16/15,10:40:00,NA,08/16/15,10:40:00,80,08/16/15,10:40:00,NA,NA,08/16/15,10:40:00,22466.10621
HPT2_NR_24,1,08/16/15,13:47:00,NA,08/16/15,13:47:00,100,08/16/15,13:47:00,NA,NA,08/16/15,13:47:00,19687.86473
HPT2_NR_24,1,08/16/15,16:40:00,NA,08/16/15,16:40:00,130,08/16/15,16:40:00,NA,NA,08/16/15,16:40:00,2542.063336
HPT2_NR_24,1,08/16/15,19:45:00,NA,08/16/15,19:45:00,100,08/16/15,19:45:00,NA,NA,08/16/15,19:45:00,1039.093981
HPT2_NR_24,1,08/17/15,3:50:00,NA,08/17/15,3:50:00,130,08/17/15,3:50:00,NA,NA,08/17/15,3:50:00,2400
HPT2_NR_24,1,08/17/15,9:56:00,NA,08/17/15,9:56:00,80,08/17/15,9:56:00,NA,NA,08/17/15,9:56:00,1980.93251
HPT2_NR_24,1,08/17/15,12:06:00,NA,08/17/15,12:06:00,75,08/17/15,12:06:00,NA,NA,08/17/15,12:06:00,19217.84148
HPT2_NR_24,1,08/17/15,15:10:00,NA,08/17/15,15:10:00,125,08/17/15,15:10:00,NA,NA,08/17/15,15:10:00,17747.92679
HPT2_NR_24,1,08/17/15,17:47:00,NA,08/17/15,17:47:00,135,08/17/15,17:47:00,NA,NA,08/17/15,17:47:00,2520
HPT2_NR_24,1,08/17/15,20:18:00,NA,08/17/15,20:18:00,130,08/17/15,20:18:00,NA,NA,08/17/15,20:18:00,810.093398
HPT2_NR_24,1,08/18/15,2:41:00,NA,08/18/15,2:41:00,120,08/18/15,2:41:00,NA,NA,08/18/15,2:41:00,916.155834
HPT2_NR_24,1,08/18/15,8:10:00,NA,08/18/15,8:10:00,130,08/18/15,8:10:00,NA,NA,08/18/15,8:10:00,1021.084091
HPT2_NR_24,1,08/18/15,11:17:00,NA,08/18/15,11:17:00,125,08/18/15,11:17:00,NA,NA,08/18/15,11:17:00,3592.724224
HPT2_NR_24,1,08/18/15,14:10:00,NA,08/18/15,14:10:00,95,08/18/15,14:10:00,NA,NA,08/18/15,14:10:00,2552.463683
HPT2_NR_24,1,08/18/15,17:22:00,NA,08/18/15,17:22:00,130,08/18/15,17:22:00,NA,NA,08/18/15,17:22:00,16819.89358
HPT2_NR_24,1,08/18/15,20:26:00,NA,08/18/15,20:26:00,140,08/18/15,20:26:00,NA,NA,08/18/15,20:26:00,18421.56579
HPT2_NR_24,1,08/19/15,2:23:00,NA,08/19/15,2:23:00,100,08/19/15,2:23:00,NA,NA,08/19/15,2:23:00,2400
HPT2_NR_24,1,08/19/15,8:17:00,NA,08/19/15,8:17:00,115,08/19/15,8:17:00,NA,NA,08/19/15,8:17:00,1694.540731
HPT2_NR_24,1,08/19/15,10:59:00,NA,08/19/15,10:59:00,135,08/19/15,10:59:00,NA,NA,08/19/15,10:59:00,
HPT2_NR_25,1,08/05/15,18:04:54,NA,08/05/15,18:04:54,NA,08/05/15,18:04:54,75,75,08/05/15,18:04:54,17880
HPT2_NR_25,1,08/05/15,20:01:00,NA,08/05/15,20:01:00,NA,08/05/15,20:01:00,0,155,08/05/15,20:01:00,9720.546325
HPT2_NR_25,1,08/06/15,0:09:18,NA,08/06/15,0:09:18,NA,08/06/15,0:09:18,NA,NA,08/06/15,0:09:18,16981.60604
HPT2_NR_25,1,08/06/15,5:03:03,NA,08/06/15,5:03:03,NA,08/06/15,5:03:03,NA,NA,08/06/15,5:03:03,5583.958501
HPT2_NR_25,1,08/06/15,6:57:29,NA,08/06/15,6:57:29,NA,08/06/15,6:57:29,NA,NA,08/06/15,6:57:29,4331.624019
HPT2_NR_25,1,08/06/15,8:38:12,NA,08/06/15,8:38:12,NA,08/06/15,8:38:12,NA,NA,08/06/15,8:38:12,7252
HPT2_NR_25,1,08/06/15,11:01:51,NA,08/06/15,11:01:51,NA,08/06/15,11:01:51,NA,NA,08/06/15,11:01:51,20571.95714
HPT2_NR_25,1,08/06/15,13:37:00,NA,08/06/15,13:37:00,NA,08/06/15,13:37:00,NA,NA,08/06/15,13:37:00,13038.23984
HPT2_NR_25,1,08/06/15,17:15:00,NA,08/06/15,17:15:00,NA,08/06/15,17:15:00,NA,NA,08/06/15,17:15:00,1380.43329
HPT2_NR_25,1,08/06/15,19:18:19,NA,08/06/15,19:18:19,NA,08/06/15,19:18:19,NA,NA,08/06/15,19:18:19,2294.39854
HPT2_NR_25,1,08/06/15,22:14:00,NA,08/06/15,22:14:00,NA,08/06/15,22:14:00,NA,NA,08/06/15,22:14:00,31078.41558
HPT2_NR_25,1,08/07/15,4:14:27,NA,08/07/15,4:14:27,NA,08/07/15,4:14:27,NA,NA,08/07/15,4:14:27,9779.688713
HPT2_NR_25,1,08/07/15,5:55:00,NA,08/07/15,5:55:00,NA,08/07/15,5:55:00,NA,NA,08/07/15,5:55:00,1590
HPT2_NR_25,1,08/07/15,10:15:11,NA,08/07/15,10:15:11,NA,08/07/15,10:15:11,NA,NA,08/07/15,10:15:11,21582.02221
HPT2_NR_25,1,08/07/15,12:00:00,NA,08/07/15,12:00:00,NA,08/07/15,12:00:00,NA,NA,08/07/15,12:00:00,7740
HPT2_NR_25,1,08/07/15,15:11:00,NA,08/07/15,15:11:00,NA,08/07/15,15:11:00,NA,NA,08/07/15,15:11:00,4288.231729
HPT2_NR_25,1,08/07/15,17:19:14,NA,08/07/15,17:19:14,NA,08/07/15,17:19:14,NA,NA,08/07/15,17:19:14,1843.202603
HPT2_NR_25,1,08/07/15,19:38:00,NA,08/07/15,19:38:00,NA,08/07/15,19:38:00,NA,NA,08/07/15,19:38:00,3095.519346
HPT2_NR_25,1,08/07/15,19:59:10,NA,08/07/15,19:59:10,NA,08/07/15,19:59:10,NA,NA,08/07/15,19:59:10,1560
HPT2_NR_25,1,08/08/15,6:02:20,NA,08/08/15,6:02:20,NA,08/08/15,6:02:20,NA,NA,08/08/15,6:02:20,25433.3579
HPT2_NR_25,1,08/08/15,7:00:56,NA,08/08/15,7:00:56,NA,08/08/15,7:00:56,NA,NA,08/08/15,7:00:56,9609.576924
HPT2_NR_25,1,08/08/15,11:02:33,NA,08/08/15,11:02:33,NA,08/08/15,11:02:33,NA,NA,08/08/15,11:02:33,6791.33528
HPT2_NR_25,1,08/08/15,22:12:42,NA,08/08/15,22:12:42,NA,08/08/15,22:12:42,NA,NA,08/08/15,22:12:42,1717.227311
HPT2_NR_25,1,08/09/15,4:36:23,NA,08/09/15,4:36:23,NA,08/09/15,4:36:23,NA,NA,08/09/15,4:36:23,1561.745418
HPT2_NR_25,1,08/09/15,6:59:27,NA,08/09/15,6:59:27,NA,08/09/15,6:59:27,NA,NA,08/09/15,6:59:27,524.724778
HPT2_NR_25,1,08/09/15,11:19:14,NA,08/09/15,11:19:14,NA,08/09/15,11:19:14,NA,NA,08/09/15,11:19:14,1920
HPT2_NR_25,1,08/09/15,13:45:53,NA,08/09/15,13:45:53,NA,08/09/15,13:45:53,NA,NA,08/09/15,13:45:53,2362.37784
HPT2_NR_25,1,08/09/15,17:24:00,NA,08/09/15,17:24:00,NA,08/09/15,17:24:00,NA,NA,08/09/15,17:24:00,31752.18421
HPT2_NR_25,1,08/09/15,19:22:00,NA,08/09/15,19:22:00,NA,08/09/15,19:22:00,NA,NA,08/09/15,19:22:00,2748.809692
HPT2_NR_25,1,08/10/15,4:25:43,NA,08/10/15,4:25:43,NA,08/10/15,4:25:43,NA,NA,08/10/15,4:25:43,29815.5968
HPT2_NR_25,1,08/10/15,7:21:02,NA,08/10/15,7:21:02,NA,08/10/15,7:21:02,NA,NA,08/10/15,7:21:02,10209.52449
HPT2_NR_25,1,08/10/15,9:58:31,NA,08/10/15,9:58:31,NA,08/10/15,9:58:31,NA,NA,08/10/15,9:58:31,2294.555832
HPT2_NR_25,1,08/10/15,12:24:52,NA,08/10/15,12:24:52,NA,08/10/15,12:24:52,NA,NA,08/10/15,12:24:52,826.488609
HPT2_NR_25,1,08/10/15,15:03:15,NA,08/10/15,15:03:15,NA,08/10/15,15:03:15,NA,NA,08/10/15,15:03:15,1055.538418
HPT2_NR_25,1,08/10/15,17:50:19,NA,08/10/15,17:50:19,NA,08/10/15,17:50:19,NA,NA,08/10/15,17:50:19,1825.273907
HPT2_NR_25,1,08/10/15,19:56:00,NA,08/10/15,19:56:00,NA,08/10/15,19:56:00,NA,NA,08/10/15,19:56:00,7649.528804
HPT2_NR_25,1,08/10/15,21:29:49,NA,08/10/15,21:29:49,NA,08/10/15,21:29:49,NA,NA,08/10/15,21:29:49,1801.50871
HPT2_NR_25,1,08/11/15,7:09:09,NA,08/11/15,7:09:09,NA,08/11/15,7:09:09,NA,NA,08/11/15,7:09:09,32219.69259
HPT2_NR_25,1,08/11/15,9:53:30,NA,08/11/15,9:53:30,NA,08/11/15,9:53:30,NA,NA,08/11/15,9:53:30,3160.626045
HPT2_NR_25,1,08/11/15,18:42:51,NA,08/11/15,18:42:51,NA,08/11/15,18:42:51,NA,NA,08/11/15,18:42:51,1237.154865
HPT2_NR_25,1,08/11/15,20:37:59,NA,08/11/15,20:37:59,NA,08/11/15,20:37:59,NA,NA,08/11/15,20:37:59,25156.15957
HPT2_NR_25,1,08/12/15,5:22:00,NA,08/12/15,5:22:00,NA,08/12/15,5:22:00,NA,NA,08/12/15,5:22:00,6137.070556
HPT2_NR_25,1,08/12/15,8:25:25,NA,08/12/15,8:25:25,NA,08/12/15,8:25:25,NA,NA,08/12/15,8:25:25,225.83697
HPT2_NR_25,1,08/12/15,10:33:13,NA,08/12/15,10:33:13,NA,08/12/15,10:33:13,NA,NA,08/12/15,10:33:13,1731.43393
HPT2_NR_25,1,08/12/15,13:09:08,NA,08/12/15,13:09:08,NA,08/12/15,13:09:08,NA,NA,08/12/15,13:09:08,31800
HPT2_NR_25,1,08/12/15,16:33:44,NA,08/12/15,16:33:44,NA,08/12/15,16:33:44,NA,NA,08/12/15,16:33:44,9148.46429
HPT2_NR_25,1,08/12/15,19:42:18,NA,08/12/15,19:42:18,NA,08/12/15,19:42:18,NA,NA,08/12/15,19:42:18,2528.010737
HPT2_NR_25,1,08/12/15,21:30:46,NA,08/12/15,21:30:46,NA,08/12/15,21:30:46,NA,NA,08/12/15,21:30:46,2209.436192
HPT2_NR_25,1,08/13/15,1:52:55,NA,08/13/15,1:52:55,NA,08/13/15,1:52:55,NA,NA,08/13/15,1:52:55,1107.499093
HPT2_NR_25,1,08/13/15,6:57:38,NA,08/13/15,6:57:38,NA,08/13/15,6:57:38,NA,NA,08/13/15,6:57:38,17657.2729
HPT2_NR_25,1,08/13/15,9:35:39,NA,08/13/15,9:35:39,NA,08/13/15,9:35:39,NA,NA,08/13/15,9:35:39,9504.3441
HPT2_NR_25,1,08/13/15,12:03:44,NA,08/13/15,12:03:44,NA,08/13/15,12:03:44,NA,NA,08/13/15,12:03:44,3147.730454
HPT2_NR_25,1,08/13/15,15:04:43,NA,08/13/15,15:04:43,NA,08/13/15,15:04:43,NA,NA,08/13/15,15:04:43,3009.757386
HPT2_NR_25,1,08/13/15,18:39:38,NA,08/13/15,18:39:38,NA,08/13/15,18:39:38,NA,NA,08/13/15,18:39:38,1331.162228
HPT2_NR_25,1,08/14/15,6:15:04,NA,08/14/15,6:15:04,NA,08/14/15,6:15:04,NA,NA,08/14/15,6:15:04,25484.73316
HPT2_NR_25,1,08/14/15,8:16:38,NA,08/14/15,8:16:38,NA,08/14/15,8:16:38,NA,NA,08/14/15,8:16:38,11199.66304
HPT2_NR_25,1,08/14/15,9:09:18,NA,08/14/15,9:09:18,NA,08/14/15,9:09:18,NA,NA,08/14/15,9:09:18,2059.32026
HPT2_NR_25,1,08/14/15,10:32:16,NA,08/14/15,10:32:16,NA,08/14/15,10:32:16,NA,NA,08/14/15,10:32:16,2157
HPT2_NR_25,1,08/14/15,12:38:40,NA,08/14/15,12:38:40,NA,08/14/15,12:38:40,NA,NA,08/14/15,12:38:40,11760
HPT2_NR_25,1,08/14/15,18:10:11,NA,08/14/15,18:10:11,NA,08/14/15,18:10:11,NA,NA,08/14/15,18:10:11,12879.17523
HPT2_NR_25,1,08/14/15,19:44:50,NA,08/14/15,19:44:50,NA,08/14/15,19:44:50,NA,NA,08/14/15,19:44:50,15005.63687
HPT2_NR_25,1,08/15/15,5:27:03,NA,08/15/15,5:27:03,NA,08/15/15,5:27:03,NA,NA,08/15/15,5:27:03,4623.589436
HPT2_NR_25,1,08/15/15,8:30:21,NA,08/15/15,8:30:21,NA,08/15/15,8:30:21,NA,NA,08/15/15,8:30:21,3600
HPT2_NR_25,1,08/15/15,11:51:01,NA,08/15/15,11:51:01,NA,08/15/15,11:51:01,NA,NA,08/15/15,11:51:01,28800
HPT2_NR_25,1,08/16/15,5:14:00,NA,08/16/15,5:14:00,NA,08/16/15,5:14:00,NA,NA,08/16/15,5:14:00,9120
HPT2_NR_25,1,08/16/15,8:44:00,NA,08/16/15,8:44:00,NA,08/16/15,8:44:00,NA,NA,08/16/15,8:44:00,3300
HPT2_NR_25,1,08/16/15,10:45:41,NA,08/16/15,10:45:41,NA,08/16/15,10:45:41,NA,NA,08/16/15,10:45:41,1838.123144
HPT2_NR_25,1,08/16/15,13:04:48,NA,08/16/15,13:04:48,NA,08/16/15,13:04:48,NA,NA,08/16/15,13:04:48,2184.599715
HPT2_NR_25,1,08/17/15,4:25:09,NA,08/17/15,4:25:09,NA,08/17/15,4:25:09,NA,NA,08/17/15,4:25:09,5467.86488
HPT2_NR_25,1,08/17/15,7:56:07,NA,08/17/15,7:56:07,NA,08/17/15,7:56:07,NA,NA,08/17/15,7:56:07,743.825294
HPT2_NR_25,1,08/17/15,10:11:37,NA,08/17/15,10:11:37,NA,08/17/15,10:11:37,NA,NA,08/17/15,10:11:37,23274.28093
HPT2_NR_25,1,08/17/15,11:47:45,NA,08/17/15,11:47:45,NA,08/17/15,11:47:45,NA,NA,08/17/15,11:47:45,10167
HPT2_NR_25,1,08/17/15,16:58:09,NA,08/17/15,16:58:09,NA,08/17/15,16:58:09,NA,NA,08/17/15,16:58:09,2772.696041
HPT2_NR_25,1,08/17/15,21:04:01,NA,08/17/15,21:04:01,NA,08/17/15,21:04:01,NA,NA,08/17/15,21:04:01,1742.448911
HPT2_NR_25,1,08/18/15,1:04:00,NA,08/18/15,1:04:00,NA,08/18/15,1:04:00,NA,NA,08/18/15,1:04:00,24214.922
HPT2_NR_25,1,08/18/15,1:39:00,NA,08/18/15,1:39:00,NA,08/18/15,1:39:00,NA,NA,08/18/15,1:39:00,10937.77017
HPT2_NR_25,1,08/18/15,5:54:00,NA,08/18/15,5:54:00,NA,08/18/15,5:54:00,NA,NA,08/18/15,5:54:00,928.287439
HPT2_NR_25,1,08/18/15,8:35:27,NA,08/18/15,8:35:27,NA,08/18/15,8:35:27,NA,NA,08/18/15,8:35:27,29716.66119
HPT2_NR_25,1,08/18/15,12:20:30,NA,08/18/15,12:20:30,NA,08/18/15,12:20:30,NA,NA,08/18/15,12:20:30,1459.547329
HPT2_NR_25,1,08/18/15,14:47:43,NA,08/18/15,14:47:43,NA,08/18/15,14:47:43,NA,NA,08/18/15,14:47:43,30756.89297
HPT2_NR_25,1,08/18/15,17:45:00,NA,08/18/15,17:45:00,NA,08/18/15,17:45:00,NA,NA,08/18/15,17:45:00,1981.192248
HPT2_NR_25,1,08/19/15,6:01:47,NA,08/19/15,6:01:47,NA,08/19/15,6:01:47,NA,NA,08/19/15,6:01:47,8625.042706
HPT2_NR_25,1,08/19/15,9:03:54,NA,08/19/15,9:03:54,NA,08/19/15,9:03:54,NA,NA,08/19/15,9:03:54,2155.034478
HPT2_NR_25,1,08/19/15,12:16:05,NA,08/19/15,12:16:05,NA,08/19/15,12:16:05,NA,NA,08/19/15,12:16:05,907.162639
HPT2_NR_25,1,08/19/15,16:08:11,NA,08/19/15,16:08:11,NA,08/19/15,16:08:11,NA,NA,08/19/15,16:08:11,33912.89908
HPT2_NR_25,1,08/19/15,19:39:22,NA,08/19/15,19:39:22,NA,08/19/15,19:39:22,NA,NA,08/19/15,19:39:22,2547.285433
HPT2_NR_25,1,08/19/15,21:30:36,NA,08/19/15,21:30:36,NA,08/19/15,21:30:36,NA,NA,08/19/15,21:30:36,1320
HPT2_NR_25,1,08/20/15,4:59:04,NA,08/20/15,4:59:04,NA,08/20/15,4:59:04,NA,NA,08/20/15,4:59:04,33016.04975
HPT2_NR_25,1,08/20/15,8:24:59,NA,08/20/15,8:24:59,NA,08/20/15,8:24:59,NA,NA,08/20/15,8:24:59,5486
HPT2_NR_25,1,08/20/15,10:00:00,NA,08/20/15,10:00:00,NA,08/20/15,10:00:00,NA,NA,08/20/15,10:00:00,1605.078999
HPT2_NR_25,1,08/20/15,11:30:06,NA,08/20/15,11:30:06,NA,08/20/15,11:30:06,NA,NA,08/20/15,11:30:06,900
HPT2_NR_25,1,08/20/15,16:10:00,NA,08/20/15,16:10:00,NA,08/20/15,16:10:00,NA,NA,08/20/15,16:10:00,8280
HPT2_NR_25,1,08/20/15,16:22:40,NA,08/20/15,16:22:40,NA,08/20/15,16:22:40,NA,NA,08/20/15,16:22:40,28892.73718
HPT2_NR_25,1,08/20/15,18:21:00,NA,08/20/15,18:21:00,NA,08/20/15,18:21:00,NA,NA,08/20/15,18:21:00,8340
HPT2_NR_25,1,08/20/15,20:28:00,NA,08/20/15,20:28:00,NA,08/20/15,20:28:00,NA,NA,08/20/15,20:28:00,4320
HPT2_NR_25,1,08/21/15,6:18:00,NA,08/21/15,6:18:00,NA,08/21/15,6:18:00,NA,NA,08/21/15,6:18:00,NA
HPT2_NR_25,1,08/21/15,9:46:38,NA,08/21/15,9:46:38,NA,08/21/15,9:46:38,NA,NA,08/21/15,9:46:38,NA
HPT2_NR_25,1,08/21/15,12:20:29,NA,08/21/15,12:20:29,NA,08/21/15,12:20:29,NA,NA,08/21/15,12:20:29,NA
HPT2_NR_25,1,08/21/15,17:46:04,NA,08/21/15,17:46:04,NA,08/21/15,17:46:04,NA,NA,08/21/15,17:46:04,NA
HPT2_NR_25,1,08/21/15,19:37:39,NA,08/21/15,19:37:39,NA,08/21/15,19:37:39,NA,NA,08/21/15,19:37:39,NA
HPT2_NR_25,1,08/21/15,21:44:00,NA,08/21/15,21:44:00,NA,08/21/15,21:44:00,NA,NA,08/21/15,21:44:00,NA
HPT2_NR_25,1,08/22/15,6:29:33,NA,08/22/15,6:29:33,NA,08/22/15,6:29:33,NA,NA,08/22/15,6:29:33,NA
HPT2_NR_25,1,08/22/15,8:52:14,NA,08/22/15,8:52:14,NA,08/22/15,8:52:14,NA,NA,08/22/15,8:52:14,NA
HPT2_NR_25,1,08/22/15,11:49:08,NA,08/22/15,11:49:08,NA,08/22/15,11:49:08,NA,NA,08/22/15,11:49:08,NA
HPT2_NR_25,1,08/22/15,14:17:26,NA,08/22/15,14:17:26,NA,08/22/15,14:17:26,NA,NA,08/22/15,14:17:26,NA
HPT2_NR_25,1,08/22/15,16:11:48,NA,08/22/15,16:11:48,NA,08/22/15,16:11:48,NA,NA,08/22/15,16:11:48,NA
HPT2_NR_25,1,08/23/15,7:07:40,NA,08/23/15,7:07:40,NA,08/23/15,7:07:40,NA,NA,08/23/15,7:07:40,NA
HPT2_NR_25,1,08/23/15,9:43:57,NA,08/23/15,9:43:57,NA,08/23/15,9:43:57,NA,NA,08/23/15,9:43:57,NA
HPT2_NR_25,1,08/23/15,11:33:00,NA,08/23/15,11:33:00,NA,08/23/15,11:33:00,NA,NA,08/23/15,11:33:00,NA
HPT2_NR_25,1,08/23/15,14:25:00,NA,08/23/15,14:25:00,NA,08/23/15,14:25:00,NA,NA,08/23/15,14:25:00,NA
HPT2_NR_25,1,08/23/15,17:05:06,NA,08/23/15,17:05:06,NA,08/23/15,17:05:06,NA,NA,08/23/15,17:05:06,NA
HPT2_NR_25,1,08/24/15,6:52:27,NA,08/24/15,6:52:27,NA,08/24/15,6:52:27,NA,NA,08/24/15,6:52:27,NA
HPT2_NR_25,1,08/24/15,10:23:27,NA,08/24/15,10:23:27,NA,08/24/15,10:23:27,NA,NA,08/24/15,10:23:27,NA
HPT2_NR_25,1,08/24/15,13:26:00,NA,08/24/15,13:26:00,NA,08/24/15,13:26:00,NA,NA,08/24/15,13:26:00,NA
HPT2_NR_25,1,08/24/15,16:29:37,NA,08/24/15,16:29:37,NA,08/24/15,16:29:37,NA,NA,08/24/15,16:29:37,NA
HPT2_NR_25,1,08/24/15,19:24:28,NA,08/24/15,19:24:28,NA,08/24/15,19:24:28,NA,NA,08/24/15,19:24:28,NA
HPT2_NR_25,1,08/24/15,21:36:19,NA,08/24/15,21:36:19,NA,08/24/15,21:36:19,NA,NA,08/24/15,21:36:19,NA
HPT2_NR_25,1,08/25/15,7:22:21,NA,08/25/15,7:22:21,NA,08/25/15,7:22:21,NA,NA,08/25/15,7:22:21,NA
HPT2_NR_25,1,08/25/15,9:48:00,NA,08/25/15,9:48:00,NA,08/25/15,9:48:00,NA,NA,08/25/15,9:48:00,NA
HPT2_NR_25,1,08/25/15,12:48:29,NA,08/25/15,12:48:29,NA,08/25/15,12:48:29,NA,NA,08/25/15,12:48:29,NA
HPT2_NR_25,1,08/25/15,14:23:09,NA,08/25/15,14:23:09,NA,08/25/15,14:23:09,NA,NA,08/25/15,14:23:09,NA
HPT2_NR_25,1,08/25/15,17:05:58,NA,08/25/15,17:05:58,NA,08/25/15,17:05:58,NA,NA,08/25/15,17:05:58,NA
HPT2_NR_25,1,08/25/15,20:27:18,NA,08/25/15,20:27:18,NA,08/25/15,20:27:18,NA,NA,08/25/15,20:27:18,NA
HPT2_NR_25,1,08/26/15,5:28:11,NA,08/26/15,5:28:11,NA,08/26/15,5:28:11,NA,NA,08/26/15,5:28:11,NA
HPT2_NR_25,1,08/26/15,7:57:36,NA,08/26/15,7:57:36,NA,08/26/15,7:57:36,NA,NA,08/26/15,7:57:36,NA
HPT2_NR_25,1,08/26/15,10:05:00,NA,08/26/15,10:05:00,NA,08/26/15,10:05:00,NA,NA,08/26/15,10:05:00,NA
HPT2_NR_26,1,08/10/15,17:16:46,300,08/10/15,17:16:46,NA,08/10/15,17:16:46,NA,NA,08/10/15,17:16:46,45000
HPT2_NR_26,1,08/17/15,10:26:02,NA,08/17/15,10:26:02,140,08/17/15,10:26:02,NA,NA,08/17/15,10:26:02,8280
HPT2_NR_26,1,08/17/15,13:24:23,NA,08/17/15,13:24:23,155,08/17/15,13:24:23,NA,NA,08/17/15,13:24:23,6300
HPT2_NR_26,1,08/17/15,16:45:47,NA,08/17/15,16:45:47,160,08/17/15,16:45:47,NA,NA,08/17/15,16:45:47,3900
HPT2_NR_26,1,08/26/15,21:23:00,NA,08/26/15,21:23:00,NA,08/26/15,21:23:00,NA,NA,08/26/15,21:23:00,3648
HPT2_NR_26,1,08/27/15,6:33:00,NA,08/27/15,6:33:00,NA,08/27/15,6:33:00,NA,NA,08/27/15,6:33:00,13630
HPT2_NR_26,1,08/27/15,9:24:47,NA,08/27/15,9:24:47,200,08/27/15,9:24:47,NA,NA,08/27/15,9:24:47,3644
HPT2_NR_26,1,08/27/15,13:36:00,NA,08/27/15,13:36:00,NA,08/27/15,13:36:00,NA,NA,08/27/15,13:36:00,4860
HPT2_NR_26,1,08/27/15,16:23:00,NA,08/27/15,16:23:00,200,08/27/15,16:23:00,NA,NA,08/27/15,16:23:00,5400
HPT2_NR_26,1,08/27/15,19:51:00,NA,08/27/15,19:51:00,200,08/27/15,19:51:00,NA,NA,08/27/15,19:51:00,NA
HPT2_NR_26,1,08/31/15,10:17:38,NA,08/31/15,10:17:38,180,08/31/15,10:17:38,NA,NA,08/31/15,10:17:38,NA
HPT2_NR_26,1,08/31/15,13:30:00,NA,08/31/15,13:30:00,160,08/31/15,13:30:00,NA,NA,08/31/15,13:30:00,NA
HPT2_NR_26,1,08/31/15,16:20:00,NA,08/31/15,16:20:00,180,08/31/15,16:20:00,NA,NA,08/31/15,16:20:00,NA
HPT2_NR_26,1,08/31/15,19:34:00,NA,08/31/15,19:34:00,185,08/31/15,19:34:00,NA,NA,08/31/15,19:34:00,NA
HPT2_NR_27,0,07/23/15,12:49:52,NA,07/23/15,12:49:52,150,07/23/15,12:49:52,NA,NA,07/23/15,12:49:52,6300
HPT2_NR_27,0,07/23/15,16:00:52,NA,07/23/15,16:00:52,150,07/23/15,16:00:52,NA,NA,07/23/15,16:00:52,12300
HPT2_NR_27,0,07/23/15,19:00:00,NA,07/23/15,19:00:00,150,07/23/15,19:00:00,NA,NA,07/23/15,19:00:00,20100
HPT2_NR_27,0,07/23/15,22:15:00,NA,07/23/15,22:15:00,185,07/23/15,22:15:00,NA,NA,07/23/15,22:15:00,9600
HPT2_NR_27,0,07/24/15,3:59:07,NA,07/24/15,3:59:07,150,07/24/15,3:59:07,NA,NA,07/24/15,3:59:07,6300
HPT2_NR_27,0,07/24/15,8:00:00,NA,07/24/15,8:00:00,150,07/24/15,8:00:00,NA,NA,07/24/15,8:00:00,3600
HPT2_NR_27,0,07/24/15,11:30:00,NA,07/24/15,11:30:00,150,07/24/15,11:30:00,NA,NA,07/24/15,11:30:00,5316
HPT2_NR_27,0,07/24/15,15:00:00,NA,07/24/15,15:00:00,150,07/24/15,15:00:00,NA,NA,07/24/15,15:00:00,25296
HPT2_NR_27,0,07/24/15,19:00:00,NA,07/24/15,19:00:00,170,07/24/15,19:00:00,NA,NA,07/24/15,19:00:00,5400
HPT2_NR_27,0,07/24/15,22:30:00,NA,07/24/15,22:30:00,175,07/24/15,22:30:00,NA,NA,07/24/15,22:30:00,10620
HPT2_NR_27,0,07/25/15,3:30:00,NA,07/25/15,3:30:00,150,07/25/15,3:30:00,NA,NA,07/25/15,3:30:00,10740
HPT2_NR_27,0,07/25/15,15:00:00,NA,07/25/15,15:00:00,150,07/25/15,15:00:00,NA,NA,07/25/15,15:00:00,5400
HPT2_NR_27,0,07/25/15,22:30:00,NA,07/25/15,22:30:00,175,07/25/15,22:30:00,NA,NA,07/25/15,22:30:00,6300
HPT2_NR_27,0,07/26/15,2:30:00,NA,07/26/15,2:30:00,150,07/26/15,2:30:00,NA,NA,07/26/15,2:30:00,4189
HPT2_NR_27,0,07/26/15,7:00:00,NA,07/26/15,7:00:00,150,07/26/15,7:00:00,NA,NA,07/26/15,7:00:00,10500
HPT2_NR_27,0,07/26/15,11:00:00,NA,07/26/15,11:00:00,150,07/26/15,11:00:00,NA,NA,07/26/15,11:00:00,15240
HPT2_NR_27,0,07/27/15,7:00:00,NA,07/27/15,7:00:00,155,07/27/15,7:00:00,NA,NA,07/27/15,7:00:00,13380
HPT2_NR_27,0,07/27/15,11:00:00,NA,07/27/15,11:00:00,155,07/27/15,11:00:00,NA,NA,07/27/15,11:00:00,13500
